"vendors_id","uuid","serial"
"201","2c5329cf-f73c-4bde-940f-99fef0a65bac","9739241e-936c-44f7-ab58-ec413ce76105"
"65","6ccb9403-1239-4098-9c73-418703290395","A157FN230400026"
"201","98891ff7-ed20-443d-999b-c576f3c64b23","9739241e-936c-44f7-ab58-ec413ce76105"
"201","91c39ba9-a665-4b07-bf8b-4406ad901ac8","9739241e-936c-44f7-ab58-ec413ce76105"
"201","c55658d8-2f08-4b34-8bb2-b5cd93a58305","9739241e-936c-44f7-ab58-ec413ce76105"
"201","ef252688-cc39-4b8d-a271-dd25f968a47f","9739241e-936c-44f7-ab58-ec413ce76105"
"201","d3bce6f1-7f8c-4ef9-9ff1-94be0428258a","9739241e-936c-44f7-ab58-ec413ce76105"
"201","5dd1497b-ff35-4056-bc9a-a9493830a2b9","9739241e-936c-44f7-ab58-ec413ce76105"
"65","3350f676-8249-4401-82e3-0d595e0e88d2","A157FN230400026"
"65","7ad59c94-5dcc-4972-af74-9a5dbeb93cb2","A157FN230400026"
"65","183b0b71-28b6-4deb-b4d1-e789542218ee","A157FN230400026"
"65","ee8676e0-6db0-431e-ba3f-50edf6645748","A157FN230400026"
"65","a167baa9-5e58-43b1-82db-d038eabe590c","A157FN230400026"
"65","2801e614-b883-4ca0-91b0-254f597acbba","A157FN230400026"
"201","21d92bf1-8250-4a30-995c-4c3fbbee2719","9739241e-936c-44f7-ab58-ec413ce76105"
"201","d672e663-a92b-4897-96e0-a9c825276f8b","9739241e-936c-44f7-ab58-ec413ce76105"
"65","76269ad2-8e23-4079-a7b7-5ffabd316657","A157FN230400026"
"266","231ac696-d2bc-40c0-9575-6a433d0b78a7","A157FN230400181"
"201","aae00554-d404-437a-a605-e22bc3383a51","9739241e-936c-44f7-ab58-ec413ce76105"
"65","5281e2a8-97dc-479a-bcbd-930b0f5a5183","A157FN230400026"
"65","dda0d9ec-c408-471e-a279-adcf7b2a0efb","A157FN230400026"
"201","8fcc17a8-3d0f-4d24-aece-23568b4edf4c","9739241e-936c-44f7-ab58-ec413ce76105"
"201","3e5b6595-d8c9-4bb0-bfbd-8db121323fbc","9739241e-936c-44f7-ab58-ec413ce76105"
"65","a9ac38a4-aa06-4e7a-8418-c8dd8830d925","A157FN230400026"
"201","969b582c-2276-49da-a4d1-732dca9d188a","9739241e-936c-44f7-ab58-ec413ce76105"
"201","2006aa18-b152-409d-a988-f17381b2bc41","9739241e-936c-44f7-ab58-ec413ce76105"
"201","a2f2ed5b-0cfd-4b42-a995-0b20b037241d","9739241e-936c-44f7-ab58-ec413ce76105"
"65","67a5bbaf-e966-42f4-ac43-5b19b527e34b","A157FN230400026"
"65","9409ae99-a2f4-4565-b18f-cbea25114e82","A157FN230400026"
"229","77bbf6b2-3afb-463c-90d3-8db0e95707d7","A157FN230400183"
"229","18114b20-a5d7-4259-af91-1318462a0e48","A157FN230400183"
"229","593a188b-30dc-4a3c-8ae4-4b0ede03d4e3","A157FN230400183"
"229","77576057-2090-44c1-9237-d789e857a1a8","A157FN230400183"
"65","038c4943-a4fb-478f-be3c-09b97433180d","A157FN230400026"
"107","ae065d0d-3987-4b4f-b1aa-e2b090a67367","1ca3e406-c4b3-488f-8d63-973ce5c19b3d"
"107","2a510467-65a6-4df4-a478-1419f636bb38","1ca3e406-c4b3-488f-8d63-973ce5c19b3d"
"35","9b9a0e53-7746-42d8-9e1f-2f45f2d53ab4","221d7adb-c842-47ea-9836-6cb426cf7228"
"229","fd07da1a-58e1-447d-b572-e1af6b38db44","A157FN230400183"
"229","be146bb9-15b0-4d2f-b1d1-67366040935b","A157FN230400183"
"229","2a290d20-8282-4a15-9d80-24b69a4bea23","A157FN230400183"
"229","b6a9c821-88b4-4e04-a60c-8d25542adf37","A157FN230400183"
"201","04af4b7f-23fb-4a21-b6b4-3bec2d27d04f","9739241e-936c-44f7-ab58-ec413ce76105"
"201","ea56336a-687f-4caf-b252-09d800d07627","9739241e-936c-44f7-ab58-ec413ce76105"
"201","38ccbf04-1a52-4d2e-a4b9-3e27c0cf5a40","9739241e-936c-44f7-ab58-ec413ce76105"
"201","5a7e47db-fb1c-4f05-b95f-ca8e0b189fd9","9739241e-936c-44f7-ab58-ec413ce76105"
"201","a0c934bd-b1d8-4270-bde6-d11aefb06756","9739241e-936c-44f7-ab58-ec413ce76105"
"201","1d86fc74-3789-46aa-beb7-087c748f2fcb","9739241e-936c-44f7-ab58-ec413ce76105"
"201","37278045-8cd9-44b7-bdd6-881ed1869cc7","9739241e-936c-44f7-ab58-ec413ce76105"
"201","17834504-c0ef-4d8f-90dc-8d685b603cc0","9739241e-936c-44f7-ab58-ec413ce76105"
"201","06f3a654-41d5-4d8d-824c-92ad9af4b13d","9739241e-936c-44f7-ab58-ec413ce76105"
"201","bc45fd8b-0162-4d6e-ba89-dab0b25c7a32","9739241e-936c-44f7-ab58-ec413ce76105"
"201","3f663d43-1bce-44a1-a9cd-5e25fbfcacf0","9739241e-936c-44f7-ab58-ec413ce76105"
"201","ae9a87fc-539a-4000-add1-370464050a49","9739241e-936c-44f7-ab58-ec413ce76105"
"201","2b4a2d40-5d48-40ad-81fe-fd49a89ee138","9739241e-936c-44f7-ab58-ec413ce76105"
"201","bc3c0f27-afcb-499a-ab3e-34bf0a8fc927","9739241e-936c-44f7-ab58-ec413ce76105"
"201","83153639-d354-4bf6-84aa-da4fde79a82c","9739241e-936c-44f7-ab58-ec413ce76105"
"201","c08c31b0-abe6-4bbc-a9ab-5ee96d49ccaf","9739241e-936c-44f7-ab58-ec413ce76105"
"201","1c7f167e-4ff7-447a-9349-331ba1e71466","9739241e-936c-44f7-ab58-ec413ce76105"
"201","5c38f824-2a34-4919-be46-8b51e9f706a1","9739241e-936c-44f7-ab58-ec413ce76105"
"65","c392afbb-90dd-4950-8459-e0c06b3b1ab1","A157FN230400026"
"65","9dad937d-0c6d-4aa9-975d-65e3b4e55adc","A157FN230400026"
"65","0b9d582b-40cb-4d47-a0c6-e2e4cca122c1","A157FN230400026"
"65","4fb8fcc5-7654-424e-b355-b9bdde6ee51e","A157FN230400026"
"65","46abf857-0a7c-4c5f-aeea-98c02ec5bccc","A157FN230400026"
"65","c0edf794-d611-4f7a-a973-03e770e12b8f","A157FN230400026"
"65","90c7b296-acfc-4300-b4e8-84ecf4dc488f","A157FN230400026"
"65","7d9b23dc-7eb8-4d0b-8810-022e054258ae","A157FN230400026"
"65","c2393a0c-9e54-4d83-9ff5-a6545620f2df","A157FN230400026"
"65","28cf5ce9-9dd1-4a17-abf8-52c9d0860844","A157FN230400026"
"65","12245af5-39ab-4243-82bd-4d01249a8a54","A157FN230400026"
"65","6e19949e-6762-4c15-8d20-935232f209c1","A157FN230400026"
"65","80e83d9f-9aea-40d0-bec8-82730dffc317","A157FN230400026"
"65","7de7b858-6422-480f-9ae0-47f2653828b3","A157FN230400026"
"229","10aa07ee-291c-4913-b527-3d976f1db05b","A157FN230400183"
"201","a975f21a-a202-447c-9338-b772bb5c38ce","9739241e-936c-44f7-ab58-ec413ce76105"
"266","2b1daebb-c3c1-455e-b520-30225785094f","A157FN230400181"
"201","78fabf07-bc38-4da4-ade2-6b703cea5217","9739241e-936c-44f7-ab58-ec413ce76105"
"201","bc1e4e4c-84df-4294-bd9e-59f221a88272","9739241e-936c-44f7-ab58-ec413ce76105"
"201","18bfc783-1166-435e-8b3c-6c6b71452bbc","9739241e-936c-44f7-ab58-ec413ce76105"
"201","82ee94a6-b1d4-4027-89cf-5996017b98d2","9739241e-936c-44f7-ab58-ec413ce76105"
"201","fe179c89-6a52-4de1-887b-5d46ee7b91e6","9739241e-936c-44f7-ab58-ec413ce76105"
"65","ceed9688-e4af-4049-bf91-40ec4ac45354","A157FN230400026"
"65","db8960f2-62c6-4271-a6e9-9ee577408654","A157FN230400026"
"65","e11d297c-1966-4893-91dc-aac854384f41","A157FN230400026"
"65","c89d0e03-a657-41f5-8587-043b1d399a45","A157FN230400026"
"65","a88f251b-4823-4e83-86d9-d7e2b0e36369","A157FN230400026"
"201","9ae79c4a-7588-4407-860f-3e2a1e163d9c","9739241e-936c-44f7-ab58-ec413ce76105"
"229","09df323c-47a6-4a9f-a3c1-4b702daa3d92","A157FN230400183"
"229","88a9a1b2-28e7-4be4-9175-7ffb7db3915b","A157FN230400183"
"229","56e56929-f5d9-4332-b42e-1c2314ebb09b","A157FN230400183"
"201","8685f14c-0765-4ea8-a7ce-e383867fa1a5","9739241e-936c-44f7-ab58-ec413ce76105"
"201","9f2e4630-4111-4d1d-8a2c-89b174433edb","9739241e-936c-44f7-ab58-ec413ce76105"
"201","8594b9d5-ceb3-4ea4-877b-72c15bf80a44","9739241e-936c-44f7-ab58-ec413ce76105"
"65","150cb794-eca7-4bd0-b268-597d13d9d719","A157FN230400026"
"65","9ad238f0-e643-4c0b-b277-29b5791591ce","A157FN230400026"
"65","9e257400-5333-420d-a20d-b8b2d9b908da","A157FN230400026"
"65","2a00c59a-b607-4d5d-9551-6db7066211bf","A157FN230400026"
"65","22364ae0-7aa3-4759-b5d9-d0b18704a8fa","A157FN230400026"
"201","1c248108-8125-4700-835c-a1d801a07621","9739241e-936c-44f7-ab58-ec413ce76105"
"201","43ff0836-5cd7-4701-98b3-4da6c12f6d4b","9739241e-936c-44f7-ab58-ec413ce76105"
"201","8d90f4e9-ffcb-4218-8a37-50b13811657b","9739241e-936c-44f7-ab58-ec413ce76105"
"201","42d4c241-5e6b-4d9c-b270-2b374f263f06","9739241e-936c-44f7-ab58-ec413ce76105"
"201","a1889671-8f14-49cd-9cc1-b980613859e6","9739241e-936c-44f7-ab58-ec413ce76105"
"201","ca222b8c-7388-4c5e-82eb-1789ded4a7f8","9739241e-936c-44f7-ab58-ec413ce76105"
"201","6eaebb6b-f3d3-40ed-a998-ebd6ff0e1590","9739241e-936c-44f7-ab58-ec413ce76105"
"65","13dd2c14-d627-4b99-804b-3b9b660103b1","A157FN230400026"
"65","8b8f496e-47ed-4630-86d9-86d05c1c9470","A157FN230400026"
"201","bc80d679-3c81-4cda-bdbb-3b556214149e","9739241e-936c-44f7-ab58-ec413ce76105"
"201","4636372c-99b1-44f9-8c70-244b5bf71819","9739241e-936c-44f7-ab58-ec413ce76105"
"201","3075e74a-aa1d-4cae-b876-e5c649f04f1c","9739241e-936c-44f7-ab58-ec413ce76105"
"65","db635297-6990-4ea6-8646-9a72450b6c9f","A157FN230400026"
"65","5810f10c-b837-4163-9c56-35c2981efc63","A157FN230400026"
"65","8c0b6b80-8362-4f19-b0b4-38c517137ee0","A157FN230400026"
"65","2a6a7bb3-f7f1-4626-83a1-08d9a4368f46","A157FN230400026"
"65","95d41a98-0c75-43e7-a935-8db1f4d1fb6f","A157FN230400026"
"65","85348587-5045-41fd-a647-ba06bad82e37","A157FN230400026"
"201","66afb24a-3c3f-4b51-9655-00c7be223544","9739241e-936c-44f7-ab58-ec413ce76105"
"201","a96f39a9-db2d-442c-ae53-93eeb84ac386","9739241e-936c-44f7-ab58-ec413ce76105"
"201","0e37265b-53de-4488-832b-3db530518a6b","9739241e-936c-44f7-ab58-ec413ce76105"
"201","f49a66b0-b451-4a27-8767-ca041070bdd3","9739241e-936c-44f7-ab58-ec413ce76105"
"201","7d1cd1c8-05c5-427e-98b3-074ca6572953","9739241e-936c-44f7-ab58-ec413ce76105"
"201","d7f9f933-1efa-467e-bcfe-1ac9a4b978b8","9739241e-936c-44f7-ab58-ec413ce76105"
"201","03999c57-2af1-4af5-a9d7-6da0f64a1a5c","9739241e-936c-44f7-ab58-ec413ce76105"
"65","8e050060-bef2-44e5-9669-6fc85a33dfe3","A157FN230400026"
"229","68fc3a95-905c-4f57-840d-18442c9fdb40","A157FN230400183"
"229","ce98abd7-075e-4793-bf47-d636563d667f","A157FN230400183"
"229","870ec450-6fa9-43e3-a9dc-76f18752c040","A157FN230400183"
"229","7d47cc7f-0399-40b4-a2f5-45e5dd5696c3","A157FN230400183"
"229","1b2bb35b-1fa3-4226-8534-ab9d2d69ecc8","A157FN230400183"
"65","8e867e01-2d5a-4176-a29e-564e7cd56e36","A157FN230400026"
"65","59704b0b-f37c-4b1e-8319-e13fd533b956","A157FN230400026"
"65","bb19209f-f67a-4265-8aff-7f0f939d6b03","A157FN230400026"
"65","79db21ba-ac0c-44e0-ae86-39c8e9e6869a","A157FN230400026"
"65","be15757f-fbd1-4a1a-b652-9b10665361ff","A157FN230400026"
"65","e48b6f65-6a84-4ba5-b0b8-d4d6e9e5331d","A157FN230400026"
"65","42fe9c7a-0bff-4900-81bf-85128fcfe76a","A157FN230400026"
"65","de4a4695-dffe-40c3-b0a8-653e0f19bac1","A157FN230400026"
"65","f7a02c88-0e68-4b34-8515-ca580d3718a7","A157FN230400026"
"201","c3aac2ba-33ee-4870-8d1f-02690d34df72","9739241e-936c-44f7-ab58-ec413ce76105"
"201","eaa5a713-35cd-4c98-910e-e95142483502","9739241e-936c-44f7-ab58-ec413ce76105"
"201","baf45ea6-099c-45be-9b70-85d4512530df","9739241e-936c-44f7-ab58-ec413ce76105"
"201","b03fe63d-2773-4a4b-9cb1-9243cc34354e","9739241e-936c-44f7-ab58-ec413ce76105"
"201","1b6b0a3d-411e-4124-be9c-fcc2f0cd596b","9739241e-936c-44f7-ab58-ec413ce76105"
"201","bc79c57a-213e-40ab-94ab-786d65896e3b","9739241e-936c-44f7-ab58-ec413ce76105"
"201","74f389a0-d5f6-4408-afab-2d9d6d737e0d","9739241e-936c-44f7-ab58-ec413ce76105"
"201","8e99e710-7288-419f-9a6b-57f77c5e43d6","9739241e-936c-44f7-ab58-ec413ce76105"
"201","1d0e01e1-19be-46ad-ad38-90cc5c836bcb","9739241e-936c-44f7-ab58-ec413ce76105"
"65","156b8cba-3c4d-4c4c-b1d3-b25bf6fa112d","A157FN230400026"
"65","8c604e84-4597-46da-b4fb-1d78942365d4","A157FN230400026"
"65","98c38633-d4c4-47ec-85d0-ddf3ec6dd8dc","A157FN230400026"
"65","67d52b7f-0f38-4c12-b802-42938c43444d","A157FN230400026"
"65","c4d39e05-e405-4aa8-819f-d03b799cddcc","A157FN230400026"
"65","2b73d692-6791-4afb-a46d-c6dc1505cb6d","A157FN230400026"
"201","26c7e407-9b32-4a93-9223-f980b8b57ab9","9739241e-936c-44f7-ab58-ec413ce76105"
"201","155e633f-fb94-4c01-9617-a2a4468e192f","9739241e-936c-44f7-ab58-ec413ce76105"
"65","054982ae-aac9-4e85-8c07-ea9ebcc1ae37","A157FN230400026"
"65","36155ffa-6ae4-4b7f-b8da-29acdef04436","A157FN230400026"
"201","478e675b-8502-45f4-8942-a99b20647ef0","9739241e-936c-44f7-ab58-ec413ce76105"
"201","20c38c2e-a8e5-4e55-a44a-a0902b722b23","9739241e-936c-44f7-ab58-ec413ce76105"
"201","9a7abdd0-9444-41a8-a818-e01b35006bef","9739241e-936c-44f7-ab58-ec413ce76105"
"201","07f87e16-3e3b-4134-9d4a-3cee5cb99d43","9739241e-936c-44f7-ab58-ec413ce76105"
"229","3e451df4-8fe7-4370-8217-8d92442b19d1","A157FN230400183"
"65","19afe7b8-0bf9-4795-9417-0149dd7530f6","A157FN230400026"
"65","3286a766-3ecc-4a6e-98bc-45abf8a73c77","A157FN230400026"
"65","3d6f8f70-5451-4e01-83f3-8a6e79293d81","A157FN230400026"
"65","409bd573-62b3-4a97-97cb-4864bf377238","A157FN230400026"
"65","4dd5723c-8286-46c6-94a0-c68b3005ae47","A157FN230400026"
"65","0581088b-3eeb-4a57-b0a6-52cdada9392e","A157FN230400026"
"65","875da835-e781-4c5e-9160-bc5988d4888c","A157FN230400026"
"65","4b10cd49-2f3c-4d61-835b-64d0c378ab80","A157FN230400026"
"65","2fbf1887-c3cc-4e62-bd91-22f165bcc937","A157FN230400026"
"65","148deebb-06ed-4c95-929c-5a7ef2e1c068","A157FN230400026"
"65","22b60392-7840-4fb7-9be2-a7f8306a615e","A157FN230400026"
"65","ec67643d-c87f-4621-b90b-f3454337fc39","A157FN230400026"
"65","8e90d08b-3a41-4f49-9f97-dea9eb916176","A157FN230400026"
"65","e8c36d80-57dc-4500-80ec-cd84b72c7c25","A157FN230400026"
"201","074ffc72-7d0b-4499-bfd3-d0755d51b958","9739241e-936c-44f7-ab58-ec413ce76105"
"201","6c83f82a-042a-4b26-af47-286dd0707d98","9739241e-936c-44f7-ab58-ec413ce76105"
"201","ad20c7c5-afa6-453f-bafe-d9717a4d71a7","9739241e-936c-44f7-ab58-ec413ce76105"
"201","e6882775-3021-40d0-bc45-f5ae087dd5c9","9739241e-936c-44f7-ab58-ec413ce76105"
"201","f444c9c1-8539-4e11-b7a3-535b415c44e2","9739241e-936c-44f7-ab58-ec413ce76105"
"201","c4c91157-0c86-4e2b-bed8-4e3bb8de6cce","9739241e-936c-44f7-ab58-ec413ce76105"
"201","61765cbe-e561-46e4-8767-29399c30cf23","9739241e-936c-44f7-ab58-ec413ce76105"
"201","3d401fd6-8848-4a14-b52d-a83454ee4ff9","9739241e-936c-44f7-ab58-ec413ce76105"
"201","5e98c79d-313d-4365-ab1e-12c1469496fb","9739241e-936c-44f7-ab58-ec413ce76105"
"201","13a6ecf2-8499-438d-916b-7cd8a9c1ff2d","9739241e-936c-44f7-ab58-ec413ce76105"
"201","77d81132-56bb-4cb2-8dd8-19d6328283ea","9739241e-936c-44f7-ab58-ec413ce76105"
"201","65b51b56-d54e-41e2-b3ac-c79cbcdcc9c7","9739241e-936c-44f7-ab58-ec413ce76105"
"201","a63577a7-c065-4451-9183-72f6a115f706","9739241e-936c-44f7-ab58-ec413ce76105"
"201","f13bd55d-5103-47de-8f60-58cba2a91839","9739241e-936c-44f7-ab58-ec413ce76105"
"201","1f4e2091-f407-40b8-9780-90c08a2df46f","9739241e-936c-44f7-ab58-ec413ce76105"
"201","2e848be8-fd0a-4de7-94b1-a806a74b6ca1","9739241e-936c-44f7-ab58-ec413ce76105"
"201","3245c3fe-d1a4-45c8-aaf3-6cc8b43b0f16","9739241e-936c-44f7-ab58-ec413ce76105"
"201","f3f07899-7f5c-4f11-b355-d71c0b44bd43","9739241e-936c-44f7-ab58-ec413ce76105"
"201","bf07a813-5760-4d2b-8103-3e5e26b16d8c","9739241e-936c-44f7-ab58-ec413ce76105"
"201","fafa04c3-33e2-483c-aa44-a9b58a4593fe","9739241e-936c-44f7-ab58-ec413ce76105"
"201","bf28cab4-6e22-476b-9b61-2884dc7b1383","9739241e-936c-44f7-ab58-ec413ce76105"
"201","5bce4c36-f340-4896-8a41-8d9e89065fb0","9739241e-936c-44f7-ab58-ec413ce76105"
"201","59596afb-797d-48c4-a4ca-91247c87ba28","9739241e-936c-44f7-ab58-ec413ce76105"
"201","2b0c3232-b30d-4152-8293-dcfd96f073ea","9739241e-936c-44f7-ab58-ec413ce76105"
"201","58145c1d-6ea0-4605-8e00-4ca7d269cccf","9739241e-936c-44f7-ab58-ec413ce76105"
"65","b824556b-8a4c-4009-b4ba-fd4cae158e3c","A157FN230400026"
"65","d26a97b1-51b2-45f7-abe2-925360c5d744","A157FN230400026"
"65","e563ea9d-3b6b-458d-b32f-d792da577756","A157FN230400026"
"65","b0745667-2f71-489e-ac38-2aaaadac6f61","A157FN230400026"
"201","705591d5-bb76-494c-9a19-36cee8f69459","9739241e-936c-44f7-ab58-ec413ce76105"
"201","1b9c219d-1d8d-458e-9969-4250096f4c53","9739241e-936c-44f7-ab58-ec413ce76105"
"201","fb6f47d9-dc39-4aaa-b811-9d2bf9a5b9f5","9739241e-936c-44f7-ab58-ec413ce76105"
"201","ef054264-988f-4fb5-97f9-4556c90a219a","9739241e-936c-44f7-ab58-ec413ce76105"
"201","b3bd801e-da8c-4458-bfc3-57d075dabf7e","9739241e-936c-44f7-ab58-ec413ce76105"
"201","4dafc62f-0fbf-47e9-887c-36b055f50f83","9739241e-936c-44f7-ab58-ec413ce76105"
"65","352e1326-6724-4044-8bb9-35b95ae7de9d","A157FN230400026"
"65","0ba70d94-9456-4b25-8eef-4458726efab9","A157FN230400026"
"65","7ed67419-30e1-497d-96d1-00a703343597","A157FN230400026"
"65","a9b7dd1b-f8a3-4063-8c41-e56a68eecd92","A157FN230400026"
"65","9cc1532b-af26-4d3a-af39-26d2dea772cf","A157FN230400026"
"107","501cd356-f3ad-402f-bbba-cd6c102ed7db","1ca3e406-c4b3-488f-8d63-973ce5c19b3d"
"65","d0fbd565-5dea-48af-99a9-494e965489fd","A157FN230400026"
"65","636a48b2-51be-4afa-b4e9-aac897de9291","A157FN230400026"
"65","23dd1bb3-5e75-482b-b764-fd564bcbcb5f","A157FN230400026"
"65","01921bd2-1c47-448a-9033-991bfdc42f5e","A157FN230400026"
"65","4ea8e468-7bfd-419e-b203-4316feca93d6","A157FN230400026"
"201","46ac18ae-49ee-4317-b1cd-e03cc93513aa","9739241e-936c-44f7-ab58-ec413ce76105"
"201","e754e904-d6f7-4cd3-b145-e7865ff203cd","9739241e-936c-44f7-ab58-ec413ce76105"
"201","c9212dcd-9b5a-4674-832c-9629866041c9","9739241e-936c-44f7-ab58-ec413ce76105"
"201","cd4261b5-f8ee-4de7-a172-2c4d67e00a86","9739241e-936c-44f7-ab58-ec413ce76105"
"201","6bed96cd-3c8b-4532-9a4e-6ffde622dc5b","9739241e-936c-44f7-ab58-ec413ce76105"
"201","de37e000-754d-49d4-a68e-ceeaaba089c1","9739241e-936c-44f7-ab58-ec413ce76105"
"201","fea8b699-1cd6-4206-acb9-5cdb786449ed","9739241e-936c-44f7-ab58-ec413ce76105"
"65","21f94096-aad7-4fbe-a54c-f949e5fbdbfb","A157FN230400026"
"65","99587e56-818b-4e23-8f4b-0ba0b1e95a04","A157FN230400026"
"65","f95ab270-5b90-41f7-b272-52cca666e539","A157FN230400026"
"34","95c4412c-ba1e-4b14-9e6b-7a2da4cfccf1","A157FN230400097"
"34","d401bc63-74d2-4e57-bd0b-f5b277b879aa","A157FN230400097"
"34","24cae409-5421-4d9d-b92d-67f9a04155b6","A157FN230400097"
"34","63621461-4990-461b-8772-c50390e7278a","A157FN230400097"
"34","4c38f3e1-5455-48d4-98b4-9126f12eb283","A157FN230400097"
"34","7aaa8606-1191-44f4-be28-762752380c3e","A157FN230400097"
"34","31743c8b-f758-48ce-a1ac-9daa25c68514","A157FN230400097"
"34","2cb95fe0-b548-4eb0-a0db-c56bb1bb0e2a","A157FN230400097"
"34","7b79f6e9-c2e5-4416-b309-18267076f41a","A157FN230400097"
"229","fed0a1ee-c9ad-45e7-a77f-f397d90926e4","A157FN230400183"
"229","c00b5d95-6f4c-452b-b2ac-a4a1bb2f8b72","A157FN230400183"
"229","3a227110-7b6e-46a9-89d6-ae93860e176e","A157FN230400183"
"229","fe5e7951-8a9e-443b-afdb-2b992d1702f1","A157FN230400183"
"229","036a13f3-8f3f-4e06-aba1-a875e304150f","A157FN230400183"
"34","c68ff3d0-dabf-402b-8cc4-713460635870","A157FN230400097"
"201","08ae245b-e497-44f4-bc49-3f64f1cac482","9739241e-936c-44f7-ab58-ec413ce76105"
"201","2a458e02-a353-4095-bd49-497b8deaefdb","9739241e-936c-44f7-ab58-ec413ce76105"
"201","061529e7-1827-4c7a-bf9c-4a6854550172","9739241e-936c-44f7-ab58-ec413ce76105"
"65","9a13bbc9-7bb0-42d5-8276-210f3a852456","A157FN230400026"
"65","c341f676-5fcb-41b1-a3e2-1b6b7c13c78e","A157FN230400026"
"65","1af4bede-81d2-4456-b864-5e634570c4ae","A157FN230400026"
"65","4cc8bb6b-0447-406c-afbb-e3fde8335009","A157FN230400026"
"65","4fdb5d4a-7c32-4d8e-a6c3-b8a0854693b4","A157FN230400026"
"65","94a2e4d1-77a5-433c-9851-2532be6aed84","A157FN230400026"
"201","22da2ee7-2d3c-45fa-b72d-af66127e8a45","9739241e-936c-44f7-ab58-ec413ce76105"
"201","4c24fc2a-9054-4621-93b0-269e10e28546","9739241e-936c-44f7-ab58-ec413ce76105"
"201","ccb60896-c3f8-47c3-a603-922c3425ca28","9739241e-936c-44f7-ab58-ec413ce76105"
"229","e0084f99-d0c5-4d98-9c13-7359135946f6","A157FN230400183"
"201","6a40e607-499f-44bb-beb6-501cea737b00","9739241e-936c-44f7-ab58-ec413ce76105"
"229","2450b5fc-b504-4a3c-90e8-bc5e6b69c624","A157FN230400183"
"229","283f6bdb-9cbd-4148-afa9-9ea85ae2c501","A157FN230400183"
"65","156a2c64-cde5-458e-9f5c-49f8fb46f2fd","A157FN230400026"
"65","7d39f3dd-9909-49b8-b0a8-4d674025b3d6","A157FN230400026"
"65","49b74473-6d37-47b9-8cc0-6ab13d097a4b","A157FN230400026"
"65","de4bff39-fcd2-497b-9917-76d737ce143f","A157FN230400026"
"65","72384c78-0359-4ef9-b1ab-7f6e3c3be061","A157FN230400026"
"65","1e1e953b-68a7-42b5-a394-07866fa2681a","A157FN230400026"
"65","02b17522-e9bb-4cc7-bd19-75539d228a76","A157FN230400026"
"65","1ca91789-262e-4fa0-90ab-e2729d9f7c78","A157FN230400026"
"201","7b527283-cb13-4ab6-852b-7d7d863bba90","9739241e-936c-44f7-ab58-ec413ce76105"
"229","cc65090e-35ef-4af1-b328-b13fa198649c","A157FN230400183"
"229","5c461fb5-9fb1-46e8-8dec-e1455c39f35b","A157FN230400183"
"201","758fb5ad-0dcc-4aa5-b2b0-4916b25a9178","9739241e-936c-44f7-ab58-ec413ce76105"
"201","d3b4944f-6069-4083-b338-c63b86aad047","9739241e-936c-44f7-ab58-ec413ce76105"
"201","3295157b-e45d-4c5d-8412-9a9e2670f298","9739241e-936c-44f7-ab58-ec413ce76105"
"201","7140ea2f-5c29-497f-bc79-64030f2c17c9","9739241e-936c-44f7-ab58-ec413ce76105"
"201","486c7dc1-99a1-4237-b1da-3f63e979f177","9739241e-936c-44f7-ab58-ec413ce76105"
"201","1de599e1-a6d7-4f10-acce-c02ba329dd1f","9739241e-936c-44f7-ab58-ec413ce76105"
"201","fad82c02-76da-40c6-8d82-6b0a56fba839","9739241e-936c-44f7-ab58-ec413ce76105"
"201","14e46cae-4ebf-4e4d-acc3-b21543033765","9739241e-936c-44f7-ab58-ec413ce76105"
"201","e2b39a67-02ee-420a-90cc-8a2992dfd23f","9739241e-936c-44f7-ab58-ec413ce76105"
"65","a365c7c1-e2d4-41f5-8737-2ba3faccda62","A157FN230400026"
"65","9f68aee5-94d9-4ecb-a0ee-f117aecffd24","A157FN230400026"
"65","dfce7cd6-4446-4b0d-ae6a-0c5e00fa08ff","A157FN230400026"
"65","dfee78a1-5be1-42c1-9b22-747686994d87","A157FN230400026"
"65","da6ca581-02ec-4394-9376-697d95af8e53","A157FN230400026"
"65","c405903d-0c39-4f11-840c-100d5072b6ba","A157FN230400026"
"65","1238abf2-330f-4121-8fac-c002fd8baba1","A157FN230400026"
"65","8a5d9032-70dc-4d43-8930-bfdef91d7b42","A157FN230400026"
"201","fc7beac3-4048-4e73-bae4-3101bfcb106b","9739241e-936c-44f7-ab58-ec413ce76105"
"201","c068e012-e6f2-419f-a1d8-4f0ef4945d97","9739241e-936c-44f7-ab58-ec413ce76105"
"35","3ff9828a-aea3-4b22-8a0c-c0e6c6ec2b8c","221d7adb-c842-47ea-9836-6cb426cf7228"
"65","010e0119-4552-4bb8-940b-01e9ff78d49c","A157FN230400026"
"65","91242d44-82bc-406f-b48b-794da36937ff","A157FN230400026"
"65","39160852-2853-441c-8ab9-d9e0d0be2cc4","A157FN230400026"
"65","fb6da885-0c86-4d02-a366-3d8bdef93527","A157FN230400026"
"201","5f78b74f-ee8f-41bb-88a2-4ba8dfc0c5ff","9739241e-936c-44f7-ab58-ec413ce76105"
"201","22201d2f-41f7-489f-a35a-a9513d3b993e","9739241e-936c-44f7-ab58-ec413ce76105"
